district_code,crop,season,year,lead_months,model,predicted_yield_kg_ha,ci_low,ci_high,actual_yield_kg_ha,is_backtest,reliability
45.0,beans,B,2020,3,ridge,924.4912485407361,636.719971383736,1212.2625256977362,965.756511297383,True,ok
51.0,beans,A,2020,3,ridge,449.8513505187643,162.08007336176428,737.6226276757643,370.05768681000785,True,ok
51.0,beans,B,2020,3,ridge,517.6835422564576,229.91226509945756,805.4548194134577,501.5770485847095,True,use_with_caution
52.0,beans,B,2020,3,ridge,794.2724615038672,506.5011843468672,1082.0437386608673,675.4446425123492,True,ok
53.0,beans,B,2020,3,ridge,552.0683972758321,264.2971201188321,839.8396744328322,687.2164164780891,True,ok
55.0,beans,A,2020,3,ridge,360.4765821320014,72.70530497500135,648.2478592890014,510.43825933533907,True,ok
55.0,beans,B,2020,3,ridge,522.4116820724124,234.64040491541238,810.1829592294125,549.0061141973023,True,ok
56.0,beans,A,2020,3,ridge,511.91575862945524,224.1444814724552,799.6870357864552,416.9230887355549,True,use_with_caution
56.0,beans,B,2020,3,ridge,764.199329460032,476.42805230303196,1051.970606617032,734.2013954085942,True,ok
57.0,beans,A,2020,3,ridge,333.6900584780136,45.91878132101357,621.4613356350137,556.8209055380959,True,use_with_caution
57.0,beans,B,2020,3,ridge,421.4473446261104,133.67606746911036,709.2186217831104,437.19428391997576,True,ok
12.0,beans,A,2021,3,ridge,461.0317869232934,173.26050976629335,748.8030640802934,557.8416362203419,True,ok
12.0,beans,B,2021,3,ridge,619.670111777555,331.89883462055496,907.4413889345551,743.3721240707339,True,ok
21.0,beans,A,2021,3,ridge,480.2284222552372,192.45714509823716,767.9996994122373,508.6877438968085,True,ok
21.0,beans,B,2021,3,ridge,532.0381699753196,244.2668928183196,819.8094471323197,489.6727471008479,True,ok
22.0,beans,A,2021,3,ridge,375.6009384183179,87.82966126131788,663.372215575318,331.3385176775941,True,ok
22.0,beans,B,2021,3,ridge,628.9589810983188,341.1877039413187,916.7302582553189,593.0309052305629,True,ok
23.0,beans,A,2021,3,ridge,650.1939325591119,362.42265540211184,937.965209716112,466.6503895238207,True,ok
23.0,beans,B,2021,3,ridge,667.8622472668596,380.0909701098596,955.6335244238596,667.2050841028863,True,ok
24.0,beans,A,2021,3,ridge,545.5621963752435,257.79091921824346,833.3334735322435,508.24320681169667,True,ok
24.0,beans,B,2021,3,ridge,478.69812352966625,190.9268463726662,766.4694006866663,503.38413045434214,True,ok
25.0,beans,A,2021,3,ridge,512.8702740561146,225.09899689911452,800.6415512131146,441.6240324761577,True,ok
25.0,beans,B,2021,3,ridge,492.9561797832126,205.18490262621253,780.7274569402126,441.1102969548753,True,ok
26.0,beans,A,2021,3,ridge,429.98256491534084,142.2112877583408,717.7538420723408,411.2960655400498,True,ok
26.0,beans,B,2021,3,ridge,622.9965529983174,335.22527584131734,910.7678301553174,489.56745063007,True,ok
27.0,beans,A,2021,3,ridge,483.2977112727588,195.52643411575878,771.0689884297589,447.27803476914715,True,ok
27.0,beans,B,2021,3,ridge,582.081813629772,294.31053647277196,869.8530907867721,563.7786764156778,True,ok
28.0,beans,A,2021,3,ridge,394.8118355447226,107.04055838772257,682.5831127017227,391.19809944028964,True,ok
28.0,beans,B,2021,3,ridge,501.24686107180815,213.4755839148081,789.0181382288082,452.2834175611935,True,ok
31.0,beans,B,2021,3,ridge,808.7064363816067,520.9351592246067,1096.4777135386068,500.9892064533508,True,ok
32.0,beans,B,2021,3,ridge,706.4662171124078,418.69493995540773,994.2374942694078,576.7783647080919,True,ok
33.0,beans,A,2021,3,ridge,713.7328447650169,425.9615676080169,1001.504121922017,570.0130953980276,True,ok
33.0,beans,B,2021,3,ridge,621.6975160389325,333.9262388819324,909.4687931959324,478.9420781178559,True,ok
34.0,beans,A,2021,3,ridge,857.1571390872069,569.3858619302068,1144.928416244207,463.84104623345996,True,ok
35.0,beans,A,2021,3,ridge,688.4652314109602,400.69395425396016,976.2365085679603,619.1342729651026,True,ok
35.0,beans,B,2021,3,ridge,645.8073770816636,358.0360999246636,933.5786542386636,449.1028781371135,True,ok
36.0,beans,B,2021,3,ridge,650.1935223417614,362.4222451847614,937.9647994987615,493.65953941446367,True,ok
37.0,beans,B,2021,3,ridge,642.6365792745937,354.86530211759367,930.4078564315937,459.0727527985817,True,ok
41.0,beans,A,2021,3,ridge,649.2069785075012,361.4357013505011,936.9782556645011,406.9625297188873,True,ok
41.0,beans,B,2021,3,ridge,844.6889115894796,556.9176344324796,1132.4601887464796,699.9808459995529,True,ok
42.0,beans,A,2021,3,ridge,714.8586140463276,427.08733688932756,1002.6298912033276,679.0400328452753,True,ok
42.0,beans,B,2021,3,ridge,938.344227670153,650.572950513153,1226.115504827153,790.5863501907878,True,ok
43.0,beans,A,2021,3,ridge,922.5274723551233,634.7561951981234,1210.2987495121233,783.568874727607,True,ok
43.0,beans,B,2021,3,ridge,1056.3377325160222,768.5664553590223,1344.1090096730222,951.3544976734252,True,ok
44.0,beans,A,2021,3,ridge,1012.0701005063976,724.2988233493975,1299.8413776633977,583.8590446808932,True,ok
44.0,beans,B,2021,3,ridge,1125.1651126391869,837.3938354821869,1412.9363897961869,1013.0877910987398,True,ok
45.0,beans,A,2021,3,ridge,753.5795495825854,465.80827242558536,1041.3508267395855,832.7952464200988,True,ok
45.0,beans,B,2021,3,ridge,960.9390122809247,673.1677351239246,1248.7102894379248,844.2429556221043,True,ok
51.0,beans,B,2021,3,ridge,533.7973693699421,246.02609221294205,821.5686465269421,457.24464844796006,True,ok
52.0,beans,B,2021,3,ridge,799.3126353164113,511.54135815941123,1087.0839124734114,642.976378830537,True,ok
53.0,beans,B,2021,3,ridge,583.9535121466615,296.1822349896615,871.7247893036615,534.763722020416,True,ok
54.0,beans,B,2021,3,ridge,679.977378019699,392.206100862699,967.748655176699,368.8230421540028,True,ok
55.0,beans,A,2021,3,ridge,394.31928899430153,106.54801183730149,682.0905661513016,401.7873114427177,True,ok
55.0,beans,B,2021,3,ridge,521.7470199477349,233.97574279073484,809.518297104735,584.0520418273522,True,ok
56.0,beans,A,2021,3,ridge,545.5158387785264,257.7445616215263,833.2871159355263,365.19559459502426,True,ok
56.0,beans,B,2021,3,ridge,775.5314203250939,487.76014316809386,1063.302697482094,730.9308886678668,True,ok
57.0,beans,A,2021,3,ridge,350.1090642926476,62.337787135647545,637.8803414496476,546.0131227350576,True,ok
57.0,beans,B,2021,3,ridge,443.77861423959166,156.00733708259162,731.5498913965916,362.2824083177672,True,ok
22.0,beans,A,2022,3,ridge,363.5251858525262,75.75390869552615,651.2964630095262,403.187058914935,True,ok
22.0,beans,B,2022,3,ridge,616.2537144030495,328.4824372460494,904.0249915600496,646.909664003389,True,ok
23.0,beans,A,2022,3,ridge,632.5234370275218,344.7521598705218,920.2947141845218,610.2253771732477,True,ok
23.0,beans,B,2022,3,ridge,692.3139168591815,404.5426397021815,980.0851940161815,506.5332129125367,True,ok
25.0,beans,A,2022,3,ridge,494.6420529965497,206.87077583954965,782.4133301535497,561.4026592578149,True,ok
25.0,beans,B,2022,3,ridge,487.66389828370126,199.89262112670121,775.4351754407013,403.271101532528,True,ok
26.0,beans,A,2022,3,ridge,378.24196738861684,90.4706902316168,666.0132445456169,684.7895939402856,True,ok
31.0,beans,A,2022,3,ridge,754.3936538333018,466.6223766763017,1042.1649309903019,761.3897839272353,True,ok
31.0,beans,B,2022,3,ridge,734.2914608383322,446.5201836813322,1022.0627379953323,830.9060370638459,True,ok
33.0,beans,A,2022,3,ridge,704.6980958132542,416.92681865625417,992.4693729702542,619.6150208082445,True,ok
33.0,beans,B,2022,3,ridge,594.9634483916867,307.19217123468667,882.7347255486868,579.7526250279614,True,ok
34.0,beans,A,2022,3,ridge,847.0961550388106,559.3248778818106,1134.8674321958106,595.4296850193938,True,ok
35.0,beans,A,2022,3,ridge,656.0028114965897,368.2315343395897,943.7740886535898,816.7576201174022,True,ok
35.0,beans,B,2022,3,ridge,621.8068347289102,334.03555757191015,909.5781118859102,548.3912707002257,True,ok
36.0,beans,B,2022,3,ridge,633.0968099387677,345.32553278176766,920.8680870957678,552.446503595374,True,ok
37.0,beans,B,2022,3,ridge,585.2315673985122,297.46029024151215,873.0028445555122,751.5243369886863,True,ok
41.0,beans,A,2022,3,ridge,632.8628240196975,345.0915468626975,920.6341011766976,527.4204177691764,True,ok
41.0,beans,B,2022,3,ridge,805.9169065934286,518.1456294364286,1093.6881837504286,870.0964805743428,True,ok
42.0,beans,A,2022,3,ridge,729.0834439783989,441.3121668213989,1016.8547211353989,648.1837391801954,True,ok
42.0,beans,B,2022,3,ridge,883.5290635516154,595.7577863946153,1171.3003407086155,1086.5063887263952,True,ok
43.0,beans,A,2022,3,ridge,895.3918585276652,607.6205813706651,1183.1631356846653,990.1275329514121,True,ok
43.0,beans,B,2022,3,ridge,1075.2117784452155,787.4405012882155,1362.9830556022155,910.5000811157668,True,ok
44.0,beans,A,2022,3,ridge,990.0104077745166,702.2391306175166,1277.7816849315166,783.1740636695346,True,ok
44.0,beans,B,2022,3,ridge,1108.5375701272337,820.7662929702337,1396.3088472842337,1199.6608433369024,True,ok
45.0,beans,A,2022,3,ridge,776.4189513546108,488.6476741976108,1064.190228511611,764.7666453561189,True,ok
45.0,beans,B,2022,3,ridge,937.2120306631768,649.4407535061769,1224.9833078201768,983.2769502472865,True,ok
52.0,beans,A,2022,3,ridge,704.5194465882156,416.74816943121556,992.2907237452157,579.5546599128365,True,ok
52.0,beans,B,2022,3,ridge,759.5834142474048,471.81213709040475,1047.3546914044048,838.4882558678447,True,ok
53.0,beans,B,2022,3,ridge,593.3391995984115,305.56792244141144,881.1104767554116,453.3610518574898,True,ok
55.0,beans,A,2022,3,ridge,389.4524544610351,101.68117730403503,677.2237316180351,339.58058723940655,True,use_with_caution
55.0,beans,B,2022,3,ridge,547.3240911136962,259.5528139566962,835.0953682706963,420.5472495489038,True,ok
56.0,beans,A,2022,3,ridge,505.0224619396082,217.25118478260816,792.7937390966083,498.85653381437953,True,use_with_caution
56.0,beans,B,2022,3,ridge,753.1370783415861,465.365801184586,1040.9083554985862,837.0733891924278,True,ok
57.0,beans,A,2022,3,ridge,377.6655393131112,89.89426215611115,665.4368164701112,339.3480763120284,True,use_with_caution
57.0,beans,B,2022,3,ridge,419.0873835889058,131.31610643190578,706.8586607459058,405.7924743852916,True,use_with_caution
12.0,beans,A,2023,3,ridge,454.193507409964,166.42223025296397,741.964784566964,543.1236660818237,True,ok
12.0,beans,B,2023,3,ridge,605.2285629596587,317.45728580265865,892.9998401166588,753.2615579698407,True,ok
21.0,beans,A,2023,3,ridge,473.90130685999077,186.13002970299073,761.6725840169909,434.99377053225084,True,ok
21.0,beans,B,2023,3,ridge,523.2171527298747,235.44587557287463,810.9884298868747,517.4754767311985,True,ok
22.0,beans,A,2023,3,ridge,368.96829480679116,81.19701764979112,656.7395719637911,290.1344118082574,True,ok
22.0,beans,B,2023,3,ridge,582.2018342710631,294.4305571140631,869.9731114280632,850.65130658168,True,ok
23.0,beans,A,2023,3,ridge,604.5863172348492,316.8150400778491,892.3575943918493,680.2276416302495,True,ok
23.0,beans,B,2023,3,ridge,700.7012669323466,412.92998977534654,988.4725440893467,590.6125593605717,True,ok
24.0,beans,A,2023,3,ridge,547.9021152902471,260.1308381332471,835.6733924472471,420.0460704751517,True,ok
24.0,beans,B,2023,3,ridge,469.5159490253116,181.74467186831157,757.2872261823117,535.6666099310996,True,ok
25.0,beans,A,2023,3,ridge,513.8314241916921,226.06014703469208,801.6027013486921,425.8680595566155,True,ok
25.0,beans,B,2023,3,ridge,512.8340936862196,225.06281652921956,800.6053708432196,506.0788012899783,True,ok
26.0,beans,A,2023,3,ridge,440.00284091222034,152.2315637552203,727.7741180692203,265.1147502476002,True,use_with_caution
26.0,beans,B,2023,3,ridge,549.1687916370533,261.3975144800533,836.9400687940533,751.6845966664911,True,ok
28.0,beans,A,2023,3,ridge,412.1283614983337,124.35708434133363,699.8996386553338,225.23407252546866,True,use_with_caution
28.0,beans,B,2023,3,ridge,438.8630795879568,151.09180243095676,726.6343567449569,693.6588092537264,True,ok
31.0,beans,A,2023,3,ridge,751.9956632923187,464.22438613531864,1039.7669404493188,804.3140764560447,True,ok
31.0,beans,B,2023,3,ridge,793.4469342938752,505.67565713687515,1081.2182114508753,759.7565767598445,True,ok
32.0,beans,B,2023,3,ridge,742.438893909096,454.66761675209597,1030.210171066096,562.6499655702936,True,ok
33.0,beans,A,2023,3,ridge,671.1214014576602,383.3501243006602,958.8926786146603,796.3130123203575,True,ok
33.0,beans,B,2023,3,ridge,648.5250833413439,360.7538061843439,936.296360498344,497.4042138184814,True,ok
34.0,beans,A,2023,3,ridge,767.5796554885649,479.8083783315648,1055.3509326455649,1098.029163536528,True,ok
35.0,beans,A,2023,3,ridge,673.2599087184904,385.4886315614903,961.0311858754903,702.8239283197457,True,ok
35.0,beans,B,2023,3,ridge,633.3463141306729,345.57503697367287,921.1175912876729,637.9829985161788,True,use_with_caution
36.0,beans,A,2023,3,ridge,527.088412715712,239.31713555871198,814.8596898727121,497.0167031963794,True,use_with_caution
36.0,beans,B,2023,3,ridge,652.0988101932569,364.32753303625685,939.8700873502569,654.4318578594581,True,ok
37.0,beans,B,2023,3,ridge,645.1067233484964,357.3354461914964,932.8780005054964,665.0696785492237,True,ok
41.0,beans,A,2023,3,ridge,635.3143390074835,347.5430618504834,923.0856161644836,514.0571902696358,True,ok
41.0,beans,B,2023,3,ridge,840.982187241673,553.2109100846731,1128.753464398673,803.7400829182644,True,ok
42.0,beans,A,2023,3,ridge,755.7946505699205,468.0233734129204,1043.5659277269206,506.0932314127646,True,ok
42.0,beans,B,2023,3,ridge,951.0481580206888,663.2768808636888,1238.8194351776888,925.7772432824191,True,ok
43.0,beans,A,2023,3,ridge,920.5639482110131,632.792671054013,1208.3352253680132,835.7690223799259,True,ok
43.0,beans,B,2023,3,ridge,1045.7179587534079,757.9466815964079,1333.4892359104078,1224.2942485024867,True,ok
44.0,beans,A,2023,3,ridge,924.7665785651859,636.9953014081859,1212.537855722186,1164.0278202576249,True,ok
44.0,beans,B,2023,3,ridge,1124.5172420963936,836.7459649393936,1412.2885192533936,1252.9047621096956,True,ok
45.0,beans,A,2023,3,ridge,773.0290138157548,485.2577366587547,1060.8002909727547,729.6711427819811,True,ok
45.0,beans,B,2023,3,ridge,945.5002841079155,657.7290069509154,1233.2715612649156,1032.6743570477004,True,ok
51.0,beans,A,2023,3,ridge,422.24456031658235,134.4732831595823,710.0158374735825,442.7211935277576,True,ok
51.0,beans,B,2023,3,ridge,475.4826701122468,187.71139295524677,763.2539472692469,664.6152910464535,True,ok
52.0,beans,B,2023,3,ridge,733.0322638171772,445.26098666017714,1020.8035409741772,1064.5154374318447,True,ok
53.0,beans,A,2023,3,ridge,715.4222374803571,427.6509603233571,1003.1935146373571,513.5258711697024,True,ok
53.0,beans,B,2023,3,ridge,572.9751067932401,285.2038296362401,860.7463839502402,560.5773063672456,True,ok
54.0,beans,B,2023,3,ridge,559.3403160563118,271.5690388993118,847.1115932133118,664.9715491924494,True,ok
55.0,beans,B,2023,3,ridge,506.14917149989344,218.3778943428934,793.9204486568935,606.5494001619927,True,ok
56.0,beans,A,2023,3,ridge,479.84653362239163,192.0752564653916,767.6178107793917,618.3906215259053,True,ok
56.0,beans,B,2023,3,ridge,749.4741123367843,461.70283517978424,1037.2453894937844,841.5746343384426,True,ok
57.0,beans,B,2023,3,ridge,418.8861655487564,131.11488839175638,706.6574427057565,449.52151333712766,True,ok
21.0,beans,A,2024,3,ridge,476.1414690991653,188.37019194216526,763.9127462561653,371.5167235176715,True,ok
21.0,beans,B,2024,3,ridge,504.73605461026017,216.96477745326013,792.5073317672602,518.9151829107354,True,ok
22.0,beans,A,2024,3,ridge,370.9038943787184,83.13261722171836,658.6751715357184,320.8549530700469,True,ok
22.0,beans,B,2024,3,ridge,623.7316685282027,335.96039137120266,911.5029456852028,608.0802456429035,True,ok
23.0,beans,A,2024,3,ridge,615.5387575527483,327.76748039574824,903.3100347097484,610.2452718668352,True,ok
23.0,beans,B,2024,3,ridge,637.6175580053477,349.8462808483477,925.3888351623477,897.9584895621854,True,ok
24.0,beans,A,2024,3,ridge,550.032372254007,262.26109509700694,837.803649411007,404.02341332299517,True,ok
24.0,beans,B,2024,3,ridge,460.56617531814544,172.7948981611454,748.3374524751455,570.2137262663175,True,ok
25.0,beans,A,2024,3,ridge,477.7338626380164,189.96258548101633,765.5051397950165,590.0856226287689,True,ok
25.0,beans,B,2024,3,ridge,476.6507489673297,188.87947181032968,764.4220261243297,576.5471477427519,True,ok
26.0,beans,A,2024,3,ridge,408.8456282400945,121.07435108309448,696.6169053970946,385.79290014437305,True,ok
28.0,beans,A,2024,3,ridge,324.09000544546046,36.31872828846042,611.8612826024605,636.1868668338752,True,use_with_caution
28.0,beans,B,2024,3,ridge,483.42386621710426,195.65258906010422,771.1951433741043,462.65023021580174,True,ok
31.0,beans,A,2024,3,ridge,743.3580147268714,455.58673756987133,1031.1292918838715,733.8491395871204,True,ok
31.0,beans,B,2024,3,ridge,702.0642448496659,414.29296769266585,989.835522006666,1012.8103713665905,True,ok
33.0,beans,A,2024,3,ridge,642.1449557976972,354.37367864069716,929.9162329546973,845.3670323505708,True,ok
33.0,beans,B,2024,3,ridge,553.5714811511783,265.8002039941783,841.3427583081784,765.1801260571068,True,ok
34.0,beans,A,2024,3,ridge,803.698960449805,515.9276832928049,1091.470237606805,853.8626205470827,True,ok
35.0,beans,A,2024,3,ridge,659.6240707180749,371.85279356107486,947.395347875075,750.8095886080445,True,ok
35.0,beans,B,2024,3,ridge,585.0546721123534,297.28339495535334,872.8259492693535,736.8435718128505,True,ok
36.0,beans,B,2024,3,ridge,604.9791957748755,317.20791861787546,892.7504729318755,702.8129702617878,True,ok
37.0,beans,B,2024,3,ridge,610.9465490775561,323.1752719205561,898.7178262345562,603.5605149607999,True,ok
41.0,beans,A,2024,3,ridge,570.6445110705652,282.8732339135651,858.4157882275651,811.0935209536116,True,ok
41.0,beans,B,2024,3,ridge,777.2517185853404,489.4804414283404,1065.0229957423405,973.7996319884554,True,ok
42.0,beans,A,2024,3,ridge,708.3483764163932,420.57709925939315,996.1196535733932,679.1337830985763,True,ok
42.0,beans,B,2024,3,ridge,902.0000616020266,614.2287844450266,1189.7713387590265,992.3750803530803,True,ok
43.0,beans,A,2024,3,ridge,919.6233954093392,631.8521182523391,1207.3946725663393,879.089061632835,True,ok
